painting	paintingLabel	depictedLabels	depicteds	Genre
http://www.wikidata.org/entity/Q17315738	The Origin of Painting	dog@sky@woman@column@cloud@man@tree@drawing@shadow@wind instrument@rural area@charcoal@blond hair@couple@daughter@chignon@silhouette@painter@piccolo oboe@walking stick@teenager@sitting@standing@headscarf@low-angle shot@Halterneck@chestnut hair@pedestal@herder	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q4817@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q93184@http://www.wikidata.org/entity/Q160020@http://www.wikidata.org/entity/Q173453@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q177463@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q219160@http://www.wikidata.org/entity/Q308194@http://www.wikidata.org/entity/Q1279269@http://www.wikidata.org/entity/Q898700@http://www.wikidata.org/entity/Q1028181@http://www.wikidata.org/entity/Q602719@http://www.wikidata.org/entity/Q1347864@http://www.wikidata.org/entity/Q1492760@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q1986098@http://www.wikidata.org/entity/Q2002752@http://www.wikidata.org/entity/Q2141207@http://www.wikidata.org/entity/Q3037319@http://www.wikidata.org/entity/Q5094009@http://www.wikidata.org/entity/Q12014132@http://www.wikidata.org/entity/Q12059906	Mythology
http://www.wikidata.org/entity/Q21712386	A Satyr	satyr	http://www.wikidata.org/entity/Q163709	Mythology
http://www.wikidata.org/entity/Q21711511	Bacchus and Ariadne	Ariadne@Bacchus	http://www.wikidata.org/entity/Q184874@http://www.wikidata.org/entity/Q645312	Mythology
http://www.wikidata.org/entity/Q21695967	Diana and her Companions	Diana@nymph	http://www.wikidata.org/entity/Q132543@http://www.wikidata.org/entity/Q373916	Mythology
http://www.wikidata.org/entity/Q21715967	Diana and Callisto	Diana	http://www.wikidata.org/entity/Q132543	Mythology
http://www.wikidata.org/entity/Q3564162	Venus Anadyomene	fish@sea@woman@sky@nudity@cloud@Aphrodite@umbilicus@Venus@contrapposto@putto@flight@wreath	http://www.wikidata.org/entity/Q152@http://www.wikidata.org/entity/Q165@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q35500@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q47652@http://www.wikidata.org/entity/Q514847@http://www.wikidata.org/entity/Q284865@http://www.wikidata.org/entity/Q206021@http://www.wikidata.org/entity/Q1201922	Mythology
http://www.wikidata.org/entity/Q21713351	A Nymph at the Fountain (Pan, Chasing a Nymph)	nymph	http://www.wikidata.org/entity/Q373916	Mythology
http://www.wikidata.org/entity/Q21713352	Pan chasing a Nymph (verso)	nymph	http://www.wikidata.org/entity/Q373916	Mythology
http://www.wikidata.org/entity/Q21715524	Rest of Diana and Her Nymphs	nymph	http://www.wikidata.org/entity/Q373916	Mythology
http://www.wikidata.org/entity/Q3498655	Vénus Anadyomène	sea@woman@armpit@Sea cow@nudity@Cupid@long hair@mirror@Aphrodite@umbilicus@bow@Venus@Eros@naiad@hairstyle@contrapposto@twilight@putto@Titian hair@glabrousness@caress@mons pubis	http://www.wikidata.org/entity/Q165@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q499@http://www.wikidata.org/entity/Q7369@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q5011@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q35197@http://www.wikidata.org/entity/Q35500@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q46311@http://www.wikidata.org/entity/Q47652@http://www.wikidata.org/entity/Q121973@http://www.wikidata.org/entity/Q182037@http://www.wikidata.org/entity/Q327496@http://www.wikidata.org/entity/Q514847@http://www.wikidata.org/entity/Q164160@http://www.wikidata.org/entity/Q284865@http://www.wikidata.org/entity/Q2906904@http://www.wikidata.org/entity/Q1544759@http://www.wikidata.org/entity/Q14404836@http://www.wikidata.org/entity/Q11722446	Mythology
http://www.wikidata.org/entity/Q21711848	Vertumnus and Pomona	Vertumnus	http://www.wikidata.org/entity/Q374311	Mythology
http://www.wikidata.org/entity/Q17276199	Persée et Andromède	sea@sky@woman@rock@cloud@man@Andromeda@Perseus@flight@Ceto@sea monster@shore@chain@damsel in distress	http://www.wikidata.org/entity/Q165@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q8063@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q161582@http://www.wikidata.org/entity/Q130832@http://www.wikidata.org/entity/Q206021@http://www.wikidata.org/entity/Q209489@http://www.wikidata.org/entity/Q920028@http://www.wikidata.org/entity/Q468756@http://www.wikidata.org/entity/Q2397485@http://www.wikidata.org/entity/Q2293837	Mythology
http://www.wikidata.org/entity/Q17491840	Jupiter and Antiope	Cupid@breast@Jupiter@cloud@armpit@arch@Zeus@long hair@sky@beard@sleep@nudity@tree@rural area@bow@satyr@trunk@hip@umbilicus@quiver@faun@Eros@broad-leaved tree@glabrousness@lying@brown hair@understory@Antiope@nipple@arrow@shore@grass@steatomery@chestnut hair@mons pubis@waist@watercourse@bird's wing	http://www.wikidata.org/entity/Q5011@http://www.wikidata.org/entity/Q9103@http://www.wikidata.org/entity/Q4649@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q499@http://www.wikidata.org/entity/Q12277@http://www.wikidata.org/entity/Q34201@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q42804@http://www.wikidata.org/entity/Q35831@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q46311@http://www.wikidata.org/entity/Q163709@http://www.wikidata.org/entity/Q193472@http://www.wikidata.org/entity/Q193818@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q222560@http://www.wikidata.org/entity/Q223194@http://www.wikidata.org/entity/Q121973@http://www.wikidata.org/entity/Q148993@http://www.wikidata.org/entity/Q1544759@http://www.wikidata.org/entity/Q2268776@http://www.wikidata.org/entity/Q2367101@http://www.wikidata.org/entity/Q422666@http://www.wikidata.org/entity/Q461439@http://www.wikidata.org/entity/Q188641@http://www.wikidata.org/entity/Q45922@http://www.wikidata.org/entity/Q468756@http://www.wikidata.org/entity/Q643352@http://www.wikidata.org/entity/Q3501466@http://www.wikidata.org/entity/Q5094009@http://www.wikidata.org/entity/Q11722446@http://www.wikidata.org/entity/Q236232@http://www.wikidata.org/entity/Q355304@http://www.wikidata.org/entity/Q15719234	Mythology
http://www.wikidata.org/entity/Q2898121	The Death of Actaeon	Actaeon	http://www.wikidata.org/entity/Q208531	Mythology
http://www.wikidata.org/entity/Q17323957	Dying Adonis	flower@blood@man@nudity@spear@umbilicus@cadaver@toe@Adonis@rural area@Agony@grass@barefoot@sole@lying@brown hair@major trauma	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q7873@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q44475@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q48422@http://www.wikidata.org/entity/Q154425@http://www.wikidata.org/entity/Q163920@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q395295@http://www.wikidata.org/entity/Q643352@http://www.wikidata.org/entity/Q808132@http://www.wikidata.org/entity/Q876082@http://www.wikidata.org/entity/Q2268776@http://www.wikidata.org/entity/Q2367101@http://www.wikidata.org/entity/Q1064904	Mythology
http://www.wikidata.org/entity/Q3564176	Venus and Adonis	woman@Cupid@man@nudity@Aphrodite@Venus@Eros@Adonis@rural area@couple	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q5011@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q35500@http://www.wikidata.org/entity/Q47652@http://www.wikidata.org/entity/Q121973@http://www.wikidata.org/entity/Q163920@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q219160	Mythology
http://www.wikidata.org/entity/Q1713754	Nymph and Satyr	woman@Jupiter@sky@nudity@sleep@umbilicus@landscape@satyr@rural area@nymph@Antiope@blond hair@chignon	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q4649@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q35831@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q107425@http://www.wikidata.org/entity/Q163709@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q373916@http://www.wikidata.org/entity/Q461439@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q1279269	Mythology
http://www.wikidata.org/entity/Q17321497	Tarquin and Lucretia	woman@man@toplessness@Lucius Tarquinius Superbus@Sextus Tarquinius@Lucretia	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q83772@http://www.wikidata.org/entity/Q193047@http://www.wikidata.org/entity/Q456931@http://www.wikidata.org/entity/Q229432	Mythology
http://www.wikidata.org/entity/Q17276244	Argus, Mercury and Io	sky@Mercury@music@cloud@man@nudity@sleep@beard@herding dog@Io@baldness@fur@trunk@Argus Panoptes@Giants@wrinkle@Vaquero@lying@white hair@cow	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q1150@http://www.wikidata.org/entity/Q638@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q35831@http://www.wikidata.org/entity/Q42804@http://www.wikidata.org/entity/Q38967@http://www.wikidata.org/entity/Q179014@http://www.wikidata.org/entity/Q181391@http://www.wikidata.org/entity/Q197204@http://www.wikidata.org/entity/Q193472@http://www.wikidata.org/entity/Q189821@http://www.wikidata.org/entity/Q191192@http://www.wikidata.org/entity/Q349185@http://www.wikidata.org/entity/Q1401609@http://www.wikidata.org/entity/Q2268776@http://www.wikidata.org/entity/Q6933946@http://www.wikidata.org/entity/Q11748378	Mythology
http://www.wikidata.org/entity/Q11753618	Leda and the Swan	house cat@dog@woman@Jupiter@nudity@Zeus@breast@Psittacidae@swan@domestic worker@cage@umbilicus@dress@Leda@necklace@bracelet@sitting@glabrousness@drapery@half reclining@blond hair@barefoot	http://www.wikidata.org/entity/Q146@http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q4649@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q34201@http://www.wikidata.org/entity/Q9103@http://www.wikidata.org/entity/Q8327@http://www.wikidata.org/entity/Q34384@http://www.wikidata.org/entity/Q54128@http://www.wikidata.org/entity/Q129211@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q200539@http://www.wikidata.org/entity/Q182019@http://www.wikidata.org/entity/Q189299@http://www.wikidata.org/entity/Q201664@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q1544759@http://www.wikidata.org/entity/Q3039121@http://www.wikidata.org/entity/Q3478442@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q808132	Mythology
http://www.wikidata.org/entity/Q247282	Apollo in the Forge of Vulcan	Vulcan@Apollo@armor	http://www.wikidata.org/entity/Q4640@http://www.wikidata.org/entity/Q37340@http://www.wikidata.org/entity/Q50414774	Mythology
http://www.wikidata.org/entity/Q11729455	Danae and Jupiter	Jupiter@Danaë	http://www.wikidata.org/entity/Q4649@http://www.wikidata.org/entity/Q190582	Mythology
http://www.wikidata.org/entity/Q11729457	Jupiter and Mercury at Philemon and Baucis	Jupiter@Hermes@Baucis@Philemon	http://www.wikidata.org/entity/Q4649@http://www.wikidata.org/entity/Q41484@http://www.wikidata.org/entity/Q23034980@http://www.wikidata.org/entity/Q23034982	Mythology
http://www.wikidata.org/entity/Q17315710	The Origin of Sculpture	woman@man@bird@breast@gynoid@brasero@sitting@rose@smoke@chignon@sculptor@nudity@low-angle shot@drapery@mallet@Galatea@prayer@Pygmalion@rotunda@chestnut hair@clothed male, naked female@cupola@pedestal@statue	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q9103@http://www.wikidata.org/entity/Q730863@http://www.wikidata.org/entity/Q899035@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q102231@http://www.wikidata.org/entity/Q130768@http://www.wikidata.org/entity/Q1279269@http://www.wikidata.org/entity/Q1281618@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q2141207@http://www.wikidata.org/entity/Q3039121@http://www.wikidata.org/entity/Q3202271@http://www.wikidata.org/entity/Q3757460@http://www.wikidata.org/entity/Q40953@http://www.wikidata.org/entity/Q192343@http://www.wikidata.org/entity/Q623525@http://www.wikidata.org/entity/Q5094009@http://www.wikidata.org/entity/Q5135552@http://www.wikidata.org/entity/Q11346334@http://www.wikidata.org/entity/Q12014132@http://www.wikidata.org/entity/Q179700	Mythology
http://www.wikidata.org/entity/Q17321579	The contest between Apollo and Pan	tree	http://www.wikidata.org/entity/Q10884	Mythology
http://www.wikidata.org/entity/Q17323868	Arcadian landscape with Jupiter and Io	tree	http://www.wikidata.org/entity/Q10884	Mythology
http://www.wikidata.org/entity/Q17627555	Psyche	woman@night@Charon@man@beard@cadaver@baldness@watercourse@dress@overcoat@Psyche@Acheron@Styx@blond hair@shroud@casket@moonlight@Greek underworld@elderly people@barque@sitting@veil@white hair@standing@oar	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q575@http://www.wikidata.org/entity/Q6612@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q42804@http://www.wikidata.org/entity/Q48422@http://www.wikidata.org/entity/Q181391@http://www.wikidata.org/entity/Q355304@http://www.wikidata.org/entity/Q200539@http://www.wikidata.org/entity/Q337481@http://www.wikidata.org/entity/Q843382@http://www.wikidata.org/entity/Q191087@http://www.wikidata.org/entity/Q542758@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q1365316@http://www.wikidata.org/entity/Q639460@http://www.wikidata.org/entity/Q1058800@http://www.wikidata.org/entity/Q1521549@http://www.wikidata.org/entity/Q2191986@http://www.wikidata.org/entity/Q1092993@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q6497446@http://www.wikidata.org/entity/Q6933946@http://www.wikidata.org/entity/Q1986098@http://www.wikidata.org/entity/Q2003749	Mythology
http://www.wikidata.org/entity/Q19912203	Diana	woman@Diana	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q132543	Mythology
http://www.wikidata.org/entity/Q19912326	The Birth of Venus	sea@nude@Venus@putto	http://www.wikidata.org/entity/Q165@http://www.wikidata.org/entity/Q40446@http://www.wikidata.org/entity/Q47652@http://www.wikidata.org/entity/Q284865	Mythology
http://www.wikidata.org/entity/Q18573609	Lucretia	sky@house@mountain@ear@suicide@breast@headgear@nudity@window@pearl@umbilicus@wall@landscape@toe@rural area@broad-leaved tree@Lucretia@scarf@nipple@contrapposto@watercourse@necklace@barefoot@glabrousness@see-through clothing@poignard@black	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q3947@http://www.wikidata.org/entity/Q8502@http://www.wikidata.org/entity/Q7362@http://www.wikidata.org/entity/Q10737@http://www.wikidata.org/entity/Q9103@http://www.wikidata.org/entity/Q14952@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q35473@http://www.wikidata.org/entity/Q43436@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q42948@http://www.wikidata.org/entity/Q107425@http://www.wikidata.org/entity/Q154425@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q148993@http://www.wikidata.org/entity/Q229432@http://www.wikidata.org/entity/Q191022@http://www.wikidata.org/entity/Q188641@http://www.wikidata.org/entity/Q514847@http://www.wikidata.org/entity/Q355304@http://www.wikidata.org/entity/Q189299@http://www.wikidata.org/entity/Q808132@http://www.wikidata.org/entity/Q1544759@http://www.wikidata.org/entity/Q7445455@http://www.wikidata.org/entity/Q2100658@http://www.wikidata.org/entity/Q17244465	Mythology
http://www.wikidata.org/entity/Q20477295	Ceres	Ceres	http://www.wikidata.org/entity/Q32102	Mythology
http://www.wikidata.org/entity/Q19912510	Leda and the Swan	baby@swan@nude@Leda@egg	http://www.wikidata.org/entity/Q998@http://www.wikidata.org/entity/Q34384@http://www.wikidata.org/entity/Q40446@http://www.wikidata.org/entity/Q182019@http://www.wikidata.org/entity/Q93189	Mythology
http://www.wikidata.org/entity/Q20380243	Merkurs og Psykes flugt	Mercury@Psyche	http://www.wikidata.org/entity/Q1150@http://www.wikidata.org/entity/Q843382	Mythology
http://www.wikidata.org/entity/Q20426186	Il Contento. Mercury abducting the Goddess Contento from the Earth	Mercury	http://www.wikidata.org/entity/Q1150	Mythology
http://www.wikidata.org/entity/Q20427499	Mercury and Argus	Mercury	http://www.wikidata.org/entity/Q1150	Mythology
http://www.wikidata.org/entity/Q19912285	Apollo and Aurora	horse@Apollo	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q37340	Mythology
http://www.wikidata.org/entity/Q19913255	The Labors of Hercules	lion@centaur@putto@Heracles	http://www.wikidata.org/entity/Q140@http://www.wikidata.org/entity/Q83203@http://www.wikidata.org/entity/Q284865@http://www.wikidata.org/entity/Q122248	Mythology
